Data,sezon,ryzyko,prawdopodobienstwo,glowny_czynnik,kierunek,pewnosc,komunikat,epizod_rzeczywisty,epizod_Strzyza,epizod_Martwa_Wisla,epizod_Port_Polnocny
2024-09-02,jesien,niskie,0.042,cos_doy,spadek,0.042,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2024-09-03,jesien,niskie,0.025,cos_doy,spadek,0.025,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2024-09-04,jesien,niskie,0.029,cos_doy,wzrost,0.029,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2024-09-05,jesien,niskie,0.019,cos_doy,spadek,0.019,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2024-09-06,jesien,niskie,0.022,cos_doy,wzrost,0.022,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2024-09-07,jesien,niskie,0.051,cos_doy,wzrost,0.051,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2024-09-08,jesien,niskie,0.08,cos_doy,wzrost,0.08,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2024-09-09,jesien,niskie,0.305,cos_doy,wzrost,0.305,cos_doy – models ocenia ryzyko wezbrania na 30%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 30%.,0,0,0,0
2024-09-10,jesien,niskie,0.158,cos_doy,spadek,0.158,cos_doy – models ocenia ryzyko wezbrania na 16%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 16%.,0,0,0,0
2024-09-11,jesien,niskie,0.122,cos_doy,spadek,0.122,cos_doy – models ocenia ryzyko wezbrania na 12%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2024-09-12,jesien,niskie,0.384,cos_doy,wzrost,0.384,cos_doy – models ocenia ryzyko wezbrania na 38%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 38%.,0,0,0,0
2024-09-13,jesien,niskie,0.422,cos_doy,wzrost,0.422,cos_doy – models ocenia ryzyko wezbrania na 42%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 42%.,0,0,0,0
2024-09-14,jesien,średnie,0.622,cos_doy,wzrost,0.622,cos_doy – models ocenia ryzyko wezbrania na 62%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 62%.,1,1,0,1
2024-09-15,jesien,średnie,0.58,cos_doy,spadek,0.58,cos_doy – models ocenia ryzyko wezbrania na 58%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 58%.,1,1,0,1
2024-09-16,jesien,niskie,0.195,cos_doy,spadek,0.195,cos_doy – models ocenia ryzyko wezbrania na 20%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 20%.,0,0,0,0
2024-09-17,jesien,niskie,0.118,cos_doy,spadek,0.118,cos_doy – models ocenia ryzyko wezbrania na 12%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2024-09-18,jesien,niskie,0.094,cos_doy,spadek,0.094,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2024-09-19,jesien,niskie,0.06,cos_doy,spadek,0.06,cos_doy – models ocenia ryzyko wezbrania na 6%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2024-09-20,jesien,niskie,0.045,cos_doy,spadek,0.045,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2024-09-21,jesien,niskie,0.027,cos_doy,spadek,0.027,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2024-09-22,jesien,niskie,0.079,cos_doy,wzrost,0.079,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2024-09-23,jesien,niskie,0.19,cos_doy,wzrost,0.19,cos_doy – models ocenia ryzyko wezbrania na 19%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 19%.,0,0,0,0
2024-09-24,jesien,niskie,0.179,cos_doy,spadek,0.179,cos_doy – models ocenia ryzyko wezbrania na 18%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 18%.,0,0,0,0
2024-09-25,jesien,niskie,0.121,cos_doy,spadek,0.121,cos_doy – models ocenia ryzyko wezbrania na 12%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2024-09-26,jesien,niskie,0.236,cos_doy,wzrost,0.236,cos_doy – models ocenia ryzyko wezbrania na 24%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 24%.,0,0,0,0
2024-09-27,jesien,niskie,0.174,cos_doy,spadek,0.174,cos_doy – models ocenia ryzyko wezbrania na 17%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 17%.,0,0,0,0
2024-09-28,jesien,niskie,0.359,cos_doy,wzrost,0.359,cos_doy – models ocenia ryzyko wezbrania na 36%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 36%.,0,0,0,0
2024-09-29,jesien,niskie,0.421,cos_doy,wzrost,0.421,cos_doy – models ocenia ryzyko wezbrania na 42%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 42%.,0,0,0,0
2024-09-30,jesien,niskie,0.158,cos_doy,spadek,0.158,cos_doy – models ocenia ryzyko wezbrania na 16%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 16%.,0,0,0,0
2024-10-01,jesien,niskie,0.312,cos_doy,wzrost,0.312,cos_doy – models ocenia ryzyko wezbrania na 31%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 31%.,0,0,0,0
2024-10-02,jesien,niskie,0.23,cos_doy,spadek,0.23,cos_doy – models ocenia ryzyko wezbrania na 23%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 23%.,0,0,0,0
2024-10-03,jesien,niskie,0.395,cos_doy,wzrost,0.395,cos_doy – models ocenia ryzyko wezbrania na 40%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 40%.,0,0,0,0
2024-10-04,jesien,średnie,0.567,cos_doy,wzrost,0.567,cos_doy – models ocenia ryzyko wezbrania na 57%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 57%.,0,0,0,0
2024-10-05,jesien,niskie,0.43,cos_doy,spadek,0.43,cos_doy – models ocenia ryzyko wezbrania na 43%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 43%.,0,0,0,0
2024-10-06,jesien,niskie,0.326,cos_doy,spadek,0.326,cos_doy – models ocenia ryzyko wezbrania na 33%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 33%.,0,0,0,0
2024-10-07,jesien,niskie,0.261,cos_doy,spadek,0.261,cos_doy – models ocenia ryzyko wezbrania na 26%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 26%.,0,0,0,0
2024-10-08,jesien,niskie,0.219,cos_doy,spadek,0.219,cos_doy – models ocenia ryzyko wezbrania na 22%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 22%.,0,0,0,0
2024-10-09,jesien,niskie,0.413,cos_doy,wzrost,0.413,cos_doy – models ocenia ryzyko wezbrania na 41%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 41%.,0,0,0,0
2024-10-10,jesien,niskie,0.425,cos_doy,wzrost,0.425,cos_doy – models ocenia ryzyko wezbrania na 42%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 42%.,0,0,0,0
2024-10-11,jesien,niskie,0.495,cos_doy,wzrost,0.495,cos_doy – models ocenia ryzyko wezbrania na 50%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 50%.,0,0,0,0
2024-10-12,jesien,niskie,0.315,cos_doy,spadek,0.315,cos_doy – models ocenia ryzyko wezbrania na 32%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 32%.,0,0,0,0
2024-10-13,jesien,wysokie,0.66,cos_doy,wzrost,0.66,cos_doy – models ocenia ryzyko wezbrania na 66%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 66%.,0,0,0,0
2024-10-14,jesien,średnie,0.585,cos_doy,spadek,0.585,cos_doy – models ocenia ryzyko wezbrania na 59%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 59%.,0,0,0,0
2024-10-15,jesien,średnie,0.563,cos_doy,spadek,0.563,cos_doy – models ocenia ryzyko wezbrania na 56%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 56%.,0,0,0,0
2024-10-16,jesien,niskie,0.354,cos_doy,spadek,0.354,cos_doy – models ocenia ryzyko wezbrania na 35%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 35%.,0,0,0,0
2024-10-17,jesien,niskie,0.224,cos_doy,spadek,0.224,cos_doy – models ocenia ryzyko wezbrania na 22%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 22%.,0,0,0,0
2024-10-18,jesien,niskie,0.14,cos_doy,spadek,0.14,cos_doy – models ocenia ryzyko wezbrania na 14%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2024-10-19,jesien,niskie,0.2,cos_doy,wzrost,0.2,cos_doy – models ocenia ryzyko wezbrania na 20%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 20%.,0,0,0,0
2024-10-20,jesien,niskie,0.211,cos_doy,wzrost,0.211,cos_doy – models ocenia ryzyko wezbrania na 21%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 21%.,0,0,0,0
2024-10-21,jesien,niskie,0.069,cos_doy,spadek,0.069,cos_doy – models ocenia ryzyko wezbrania na 7%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 7%.,0,0,0,0
2024-10-22,jesien,niskie,0.137,cos_doy,wzrost,0.137,cos_doy – models ocenia ryzyko wezbrania na 14%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2024-10-23,jesien,niskie,0.267,cos_doy,wzrost,0.267,cos_doy – models ocenia ryzyko wezbrania na 27%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 27%.,0,0,0,0
2024-10-24,jesien,niskie,0.136,cos_doy,spadek,0.136,cos_doy – models ocenia ryzyko wezbrania na 14%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2024-10-25,jesien,niskie,0.208,cos_doy,wzrost,0.208,cos_doy – models ocenia ryzyko wezbrania na 21%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 21%.,0,0,0,0
2024-10-26,jesien,niskie,0.11,cos_doy,spadek,0.11,cos_doy – models ocenia ryzyko wezbrania na 11%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 11%.,0,0,0,0
2024-10-27,jesien,niskie,0.12,cos_doy,wzrost,0.12,cos_doy – models ocenia ryzyko wezbrania na 12%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2024-10-28,jesien,niskie,0.109,cos_doy,spadek,0.109,cos_doy – models ocenia ryzyko wezbrania na 11%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 11%.,0,0,0,0
2024-10-29,jesien,niskie,0.084,cos_doy,spadek,0.084,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2024-10-30,jesien,niskie,0.091,cos_doy,wzrost,0.091,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2024-10-31,jesien,niskie,0.191,cos_doy,wzrost,0.191,cos_doy – models ocenia ryzyko wezbrania na 19%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 19%.,0,0,0,0
2024-11-01,jesien,średnie,0.577,cos_doy,wzrost,0.577,cos_doy – models ocenia ryzyko wezbrania na 58%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 58%.,1,1,1,1
2024-11-02,jesien,wysokie,0.732,cos_doy,wzrost,0.732,cos_doy – models ocenia ryzyko wezbrania na 73%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 73%.,1,1,1,1
2024-11-03,jesien,średnie,0.648,cos_doy,spadek,0.648,cos_doy – models ocenia ryzyko wezbrania na 65%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 65%.,1,1,1,1
2024-11-04,jesien,średnie,0.618,cos_doy,spadek,0.618,cos_doy – models ocenia ryzyko wezbrania na 62%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 62%.,1,1,1,1
2024-11-05,jesien,niskie,0.266,cos_doy,spadek,0.266,cos_doy – models ocenia ryzyko wezbrania na 27%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 27%.,0,0,0,0
2024-11-06,jesien,niskie,0.443,cos_doy,wzrost,0.443,cos_doy – models ocenia ryzyko wezbrania na 44%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 44%.,0,0,0,0
2024-11-07,jesien,niskie,0.343,cos_doy,spadek,0.343,cos_doy – models ocenia ryzyko wezbrania na 34%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 34%.,0,0,0,0
2024-11-08,jesien,niskie,0.324,cos_doy,spadek,0.324,cos_doy – models ocenia ryzyko wezbrania na 32%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 32%.,0,0,0,0
2024-11-09,jesien,niskie,0.228,cos_doy,spadek,0.228,cos_doy – models ocenia ryzyko wezbrania na 23%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 23%.,0,0,0,0
2024-11-10,jesien,niskie,0.276,cos_doy,wzrost,0.276,cos_doy – models ocenia ryzyko wezbrania na 28%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 28%.,0,0,0,0
2024-11-11,jesien,niskie,0.274,cos_doy,spadek,0.274,cos_doy – models ocenia ryzyko wezbrania na 27%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 27%.,0,0,0,0
2024-11-12,jesien,niskie,0.254,cos_doy,spadek,0.254,cos_doy – models ocenia ryzyko wezbrania na 25%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 25%.,0,0,0,0
2024-11-13,jesien,niskie,0.331,cos_doy,wzrost,0.331,cos_doy – models ocenia ryzyko wezbrania na 33%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 33%.,0,0,0,0
2024-11-14,jesien,niskie,0.449,cos_doy,wzrost,0.449,cos_doy – models ocenia ryzyko wezbrania na 45%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 45%.,0,0,0,0
2024-11-15,jesien,niskie,0.295,cos_doy,spadek,0.295,cos_doy – models ocenia ryzyko wezbrania na 30%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 30%.,0,0,0,0
2024-11-16,jesien,niskie,0.458,cos_doy,wzrost,0.458,cos_doy – models ocenia ryzyko wezbrania na 46%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 46%.,0,0,0,0
2024-11-17,jesien,średnie,0.596,cos_doy,wzrost,0.596,cos_doy – models ocenia ryzyko wezbrania na 60%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 60%.,0,0,0,0
2024-11-18,jesien,wysokie,0.738,cos_doy,wzrost,0.738,cos_doy – models ocenia ryzyko wezbrania na 74%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 74%.,0,0,0,0
2024-11-19,jesien,wysokie,0.856,cos_doy,wzrost,0.856,cos_doy – models ocenia ryzyko wezbrania na 86%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 86%.,0,0,0,0
2024-11-20,jesien,wysokie,0.936,cos_doy,wzrost,0.936,cos_doy – models ocenia ryzyko wezbrania na 94%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 94%.,1,1,1,1
2024-11-21,jesien,wysokie,0.798,cos_doy,spadek,0.798,cos_doy – models ocenia ryzyko wezbrania na 80%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 80%.,1,1,0,1
2024-11-22,jesien,wysokie,0.761,cos_doy,spadek,0.761,cos_doy – models ocenia ryzyko wezbrania na 76%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 76%.,1,1,0,1
2024-11-23,jesien,wysokie,0.83,cos_doy,wzrost,0.83,cos_doy – models ocenia ryzyko wezbrania na 83%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 83%.,1,1,0,1
2024-11-24,jesien,niskie,0.434,cos_doy,spadek,0.434,cos_doy – models ocenia ryzyko wezbrania na 43%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 43%.,0,0,0,0
2024-11-25,jesien,niskie,0.383,cos_doy,spadek,0.383,cos_doy – models ocenia ryzyko wezbrania na 38%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 38%.,0,0,0,0
2024-11-26,jesien,niskie,0.404,cos_doy,wzrost,0.404,cos_doy – models ocenia ryzyko wezbrania na 40%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 40%.,0,0,0,0
2024-11-27,jesien,niskie,0.301,cos_doy,spadek,0.301,cos_doy – models ocenia ryzyko wezbrania na 30%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 30%.,0,0,0,0
2024-11-28,jesien,wysokie,0.725,cos_doy,wzrost,0.725,cos_doy – models ocenia ryzyko wezbrania na 72%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 72%.,1,1,1,1
2024-11-29,jesien,wysokie,0.821,cos_doy,wzrost,0.821,cos_doy – models ocenia ryzyko wezbrania na 82%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 82%.,1,1,1,1
2024-11-30,jesien,niskie,0.413,cos_doy,spadek,0.413,cos_doy – models ocenia ryzyko wezbrania na 41%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 41%.,0,0,0,0
2024-12-01,zima,niskie,0.421,cos_doy,wzrost,0.421,cos_doy – models ocenia ryzyko wezbrania na 42%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 42%.,0,0,0,0
2024-12-02,zima,niskie,0.482,cos_doy,wzrost,0.482,cos_doy – models ocenia ryzyko wezbrania na 48%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 48%.,0,0,0,0
2024-12-03,zima,niskie,0.447,cos_doy,spadek,0.447,cos_doy – models ocenia ryzyko wezbrania na 45%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 45%.,0,0,0,0
2024-12-04,zima,niskie,0.487,cos_doy,wzrost,0.487,cos_doy – models ocenia ryzyko wezbrania na 49%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 49%.,0,0,0,1
2024-12-05,zima,niskie,0.474,cos_doy,spadek,0.474,cos_doy – models ocenia ryzyko wezbrania na 47%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 47%.,0,0,0,0
2024-12-06,zima,średnie,0.576,cos_doy,wzrost,0.576,cos_doy – models ocenia ryzyko wezbrania na 58%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 58%.,0,0,0,0
2024-12-07,zima,niskie,0.367,cos_doy,spadek,0.367,cos_doy – models ocenia ryzyko wezbrania na 37%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 37%.,0,0,0,0
2024-12-08,zima,wysokie,0.684,cos_doy,wzrost,0.684,cos_doy – models ocenia ryzyko wezbrania na 68%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 68%.,0,0,0,0
2024-12-09,zima,wysokie,0.73,cos_doy,wzrost,0.73,cos_doy – models ocenia ryzyko wezbrania na 73%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 73%.,0,0,0,0
2024-12-10,zima,niskie,0.405,cos_doy,spadek,0.405,cos_doy – models ocenia ryzyko wezbrania na 41%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 41%.,0,0,0,0
2024-12-11,zima,niskie,0.439,cos_doy,wzrost,0.439,cos_doy – models ocenia ryzyko wezbrania na 44%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 44%.,0,0,0,0
2024-12-12,zima,niskie,0.42,cos_doy,spadek,0.42,cos_doy – models ocenia ryzyko wezbrania na 42%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 42%.,0,0,0,0
2024-12-13,zima,średnie,0.508,cos_doy,wzrost,0.508,cos_doy – models ocenia ryzyko wezbrania na 51%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 51%.,0,0,0,0
2024-12-14,zima,średnie,0.581,cos_doy,wzrost,0.581,cos_doy – models ocenia ryzyko wezbrania na 58%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 58%.,0,0,0,0
2024-12-15,zima,średnie,0.581,cos_doy,spadek,0.581,cos_doy – models ocenia ryzyko wezbrania na 58%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 58%.,0,0,0,1
2024-12-16,zima,wysokie,0.68,cos_doy,wzrost,0.68,cos_doy – models ocenia ryzyko wezbrania na 68%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 68%.,0,1,0,0
2024-12-17,zima,wysokie,0.744,cos_doy,wzrost,0.744,cos_doy – models ocenia ryzyko wezbrania na 74%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 74%.,0,0,0,0
2024-12-18,zima,wysokie,0.67,cos_doy,spadek,0.67,cos_doy – models ocenia ryzyko wezbrania na 67%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 67%.,0,0,0,0
2024-12-19,zima,wysokie,0.666,cos_doy,spadek,0.666,cos_doy – models ocenia ryzyko wezbrania na 67%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 67%.,0,0,0,0
2024-12-20,zima,wysokie,0.706,cos_doy,wzrost,0.706,cos_doy – models ocenia ryzyko wezbrania na 71%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 71%.,0,0,0,0
2024-12-21,zima,wysokie,0.677,cos_doy,spadek,0.677,cos_doy – models ocenia ryzyko wezbrania na 68%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 68%.,0,0,0,0
2024-12-22,zima,średnie,0.641,cos_doy,spadek,0.641,cos_doy – models ocenia ryzyko wezbrania na 64%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 64%.,0,0,0,0
2024-12-23,zima,wysokie,0.707,cos_doy,wzrost,0.707,cos_doy – models ocenia ryzyko wezbrania na 71%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 71%.,0,0,0,0
2024-12-24,zima,wysokie,0.781,cos_doy,wzrost,0.781,cos_doy – models ocenia ryzyko wezbrania na 78%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 78%.,1,1,0,1
2024-12-25,zima,średnie,0.589,cos_doy,spadek,0.589,cos_doy – models ocenia ryzyko wezbrania na 59%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 59%.,0,0,0,0
2024-12-26,zima,niskie,0.25,cos_doy,spadek,0.25,cos_doy – models ocenia ryzyko wezbrania na 25%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 25%.,0,0,0,0
2024-12-27,zima,niskie,0.25,cos_doy,spadek,0.25,cos_doy – models ocenia ryzyko wezbrania na 25%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 25%.,0,0,0,0
2024-12-28,zima,niskie,0.344,cos_doy,wzrost,0.344,cos_doy – models ocenia ryzyko wezbrania na 34%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 34%.,0,0,0,0
2024-12-29,zima,średnie,0.598,cos_doy,wzrost,0.598,cos_doy – models ocenia ryzyko wezbrania na 60%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 60%.,0,0,0,0
2024-12-30,zima,średnie,0.533,cos_doy,spadek,0.533,cos_doy – models ocenia ryzyko wezbrania na 53%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 53%.,0,0,0,0
2024-12-31,zima,wysokie,0.659,cos_doy,wzrost,0.659,cos_doy – models ocenia ryzyko wezbrania na 66%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 66%.,1,1,0,1
2025-01-01,zima,wysokie,0.689,cos_doy,wzrost,0.689,cos_doy – models ocenia ryzyko wezbrania na 69%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 69%.,0,0,0,0
2025-01-02,zima,wysokie,0.857,cos_doy,wzrost,0.857,cos_doy – models ocenia ryzyko wezbrania na 86%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 86%.,1,1,1,1
2025-01-03,zima,wysokie,0.865,cos_doy,wzrost,0.865,cos_doy – models ocenia ryzyko wezbrania na 87%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 87%.,1,1,1,1
2025-01-04,zima,wysokie,0.9,cos_doy,wzrost,0.9,cos_doy – models ocenia ryzyko wezbrania na 90%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 90%.,1,1,1,1
2025-01-05,zima,wysokie,0.778,cos_doy,spadek,0.778,cos_doy – models ocenia ryzyko wezbrania na 78%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 78%.,1,1,0,1
2025-01-06,zima,wysokie,0.866,cos_doy,wzrost,0.866,cos_doy – models ocenia ryzyko wezbrania na 87%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 87%.,1,1,0,1
2025-01-07,zima,wysokie,0.809,cos_doy,spadek,0.809,cos_doy – models ocenia ryzyko wezbrania na 81%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 81%.,1,1,1,1
2025-01-08,zima,wysokie,0.697,cos_doy,spadek,0.697,cos_doy – models ocenia ryzyko wezbrania na 70%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 70%.,0,0,0,0
2025-01-09,zima,wysokie,0.86,cos_doy,wzrost,0.86,cos_doy – models ocenia ryzyko wezbrania na 86%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 86%.,1,1,0,1
2025-01-10,zima,wysokie,0.937,cos_doy,wzrost,0.937,cos_doy – models ocenia ryzyko wezbrania na 94%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 94%.,1,1,1,1
