Data,sezon,ryzyko,prawdopodobienstwo,glowny_czynnik,kierunek,pewnosc,komunikat,epizod_rzeczywisty,epizod_Strzyza,epizod_Martwa_Wisla,epizod_Port_Polnocny
2023-07-25,lato,niskie,0.199,cos_doy,↓,0.199,cos_doy – model ocenia ryzyko wezbrania na 20%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 20%.,0,0,0,0
2023-07-26,lato,niskie,0.3,cos_doy,↑,0.3,cos_doy – model ocenia ryzyko wezbrania na 30%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 30%.,0,0,0,0
2023-07-27,lato,niskie,0.248,cos_doy,↓,0.248,cos_doy – model ocenia ryzyko wezbrania na 25%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 25%.,0,0,0,0
2023-07-28,lato,niskie,0.148,cos_doy,↓,0.148,cos_doy – model ocenia ryzyko wezbrania na 15%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-07-29,lato,niskie,0.118,cos_doy,↓,0.118,cos_doy – model ocenia ryzyko wezbrania na 12%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2023-07-30,lato,niskie,0.145,cos_doy,↑,0.145,cos_doy – model ocenia ryzyko wezbrania na 15%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 15%.,0,1,0,0
2023-07-31,lato,niskie,0.177,cos_doy,↑,0.177,cos_doy – model ocenia ryzyko wezbrania na 18%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 18%.,0,0,0,0
2023-08-01,lato,niskie,0.341,cos_doy,↑,0.341,cos_doy – model ocenia ryzyko wezbrania na 34%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 34%.,0,0,0,0
2023-08-02,lato,niskie,0.204,cos_doy,↓,0.204,cos_doy – model ocenia ryzyko wezbrania na 20%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 20%.,0,0,0,0
2023-08-03,lato,niskie,0.145,cos_doy,↓,0.145,cos_doy – model ocenia ryzyko wezbrania na 14%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2023-08-04,lato,niskie,0.265,cos_doy,↑,0.265,cos_doy – model ocenia ryzyko wezbrania na 27%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 27%.,0,0,0,0
2023-08-05,lato,niskie,0.137,cos_doy,↓,0.137,cos_doy – model ocenia ryzyko wezbrania na 14%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2023-08-06,lato,średnie,0.538,cos_doy,↑,0.538,cos_doy – model ocenia ryzyko wezbrania na 54%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 54%.,1,1,1,1
2023-08-07,lato,niskie,0.414,cos_doy,↓,0.414,cos_doy – model ocenia ryzyko wezbrania na 41%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 41%.,1,1,1,1
2023-08-08,lato,niskie,0.309,cos_doy,↓,0.309,cos_doy – model ocenia ryzyko wezbrania na 31%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 31%.,0,0,0,0
2023-08-09,lato,niskie,0.235,cos_doy,↓,0.235,cos_doy – model ocenia ryzyko wezbrania na 23%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 23%.,0,1,0,0
2023-08-10,lato,niskie,0.134,cos_doy,↓,0.134,cos_doy – model ocenia ryzyko wezbrania na 13%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 13%.,0,0,0,0
2023-08-11,lato,niskie,0.074,cos_doy,↓,0.074,cos_doy – model ocenia ryzyko wezbrania na 7%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 7%.,0,0,0,0
2023-08-12,lato,niskie,0.04,cos_doy,↓,0.04,cos_doy – model ocenia ryzyko wezbrania na 4%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-08-13,lato,niskie,0.024,cos_doy,↓,0.024,cos_doy – model ocenia ryzyko wezbrania na 2%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-08-14,lato,niskie,0.024,cos_doy,↓,0.024,cos_doy – model ocenia ryzyko wezbrania na 2%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-08-15,lato,niskie,0.016,cos_doy,↓,0.016,cos_doy – model ocenia ryzyko wezbrania na 2%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-08-16,lato,niskie,0.047,cos_doy,↑,0.047,cos_doy – model ocenia ryzyko wezbrania na 5%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-08-17,lato,niskie,0.064,cos_doy,↑,0.064,cos_doy – model ocenia ryzyko wezbrania na 6%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-08-18,lato,niskie,0.037,cos_doy,↓,0.037,cos_doy – model ocenia ryzyko wezbrania na 4%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-08-19,lato,niskie,0.021,cos_doy,↓,0.021,cos_doy – model ocenia ryzyko wezbrania na 2%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-08-20,lato,niskie,0.026,cos_doy,↑,0.026,cos_doy – model ocenia ryzyko wezbrania na 3%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-08-21,lato,niskie,0.017,cos_doy,↓,0.017,cos_doy – model ocenia ryzyko wezbrania na 2%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-08-22,lato,niskie,0.039,cos_doy,↑,0.039,cos_doy – model ocenia ryzyko wezbrania na 4%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-08-23,lato,niskie,0.009,cos_doy,↓,0.009,cos_doy – model ocenia ryzyko wezbrania na 1%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-08-24,lato,niskie,0.015,cos_doy,↑,0.015,cos_doy – model ocenia ryzyko wezbrania na 1%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-08-25,lato,niskie,0.049,cos_doy,↑,0.049,cos_doy – model ocenia ryzyko wezbrania na 5%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-08-26,lato,niskie,0.029,cos_doy,↓,0.029,cos_doy – model ocenia ryzyko wezbrania na 3%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-08-27,lato,niskie,0.099,cos_doy,↑,0.099,cos_doy – model ocenia ryzyko wezbrania na 10%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 10%.,0,0,0,0
2023-08-28,lato,niskie,0.15,cos_doy,↑,0.15,cos_doy – model ocenia ryzyko wezbrania na 15%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-08-29,lato,niskie,0.327,cos_doy,↑,0.327,cos_doy – model ocenia ryzyko wezbrania na 33%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 33%.,0,0,0,0
2023-08-30,lato,niskie,0.203,cos_doy,↓,0.203,cos_doy – model ocenia ryzyko wezbrania na 20%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 20%.,0,0,0,0
2023-08-31,lato,niskie,0.231,cos_doy,↑,0.231,cos_doy – model ocenia ryzyko wezbrania na 23%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 23%.,0,0,0,0
2023-09-01,jesien,niskie,0.332,cos_doy,↑,0.332,cos_doy – model ocenia ryzyko wezbrania na 33%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 33%.,0,0,0,0
2023-09-02,jesien,niskie,0.264,cos_doy,↓,0.264,cos_doy – model ocenia ryzyko wezbrania na 26%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 26%.,0,0,0,0
2023-09-03,jesien,niskie,0.069,cos_doy,↓,0.069,cos_doy – model ocenia ryzyko wezbrania na 7%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 7%.,0,0,0,0
2023-09-04,jesien,niskie,0.035,cos_doy,↓,0.035,cos_doy – model ocenia ryzyko wezbrania na 3%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-09-05,jesien,niskie,0.011,cos_doy,↓,0.011,cos_doy – model ocenia ryzyko wezbrania na 1%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-09-06,jesien,niskie,0.071,cos_doy,↑,0.071,cos_doy – model ocenia ryzyko wezbrania na 7%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 7%.,0,0,0,0
2023-09-07,jesien,niskie,0.02,cos_doy,↓,0.02,cos_doy – model ocenia ryzyko wezbrania na 2%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-09-08,jesien,niskie,0.014,cos_doy,↓,0.014,cos_doy – model ocenia ryzyko wezbrania na 1%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-09-09,jesien,niskie,0.009,cos_doy,↓,0.009,cos_doy – model ocenia ryzyko wezbrania na 1%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-09-10,jesien,niskie,0.049,cos_doy,↑,0.049,cos_doy – model ocenia ryzyko wezbrania na 5%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-09-11,jesien,niskie,0.055,cos_doy,↑,0.055,cos_doy – model ocenia ryzyko wezbrania na 5%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-09-12,jesien,niskie,0.046,cos_doy,↓,0.046,cos_doy – model ocenia ryzyko wezbrania na 5%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-09-13,jesien,niskie,0.036,cos_doy,↓,0.036,cos_doy – model ocenia ryzyko wezbrania na 4%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-09-14,jesien,niskie,0.247,cos_doy,↑,0.247,cos_doy – model ocenia ryzyko wezbrania na 25%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 25%.,0,0,0,0
2023-09-15,jesien,niskie,0.104,cos_doy,↓,0.104,cos_doy – model ocenia ryzyko wezbrania na 10%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 10%.,0,0,0,0
2023-09-16,jesien,niskie,0.082,cos_doy,↓,0.082,cos_doy – model ocenia ryzyko wezbrania na 8%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-09-17,jesien,niskie,0.032,cos_doy,↓,0.032,cos_doy – model ocenia ryzyko wezbrania na 3%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-09-18,jesien,niskie,0.122,cos_doy,↑,0.122,cos_doy – model ocenia ryzyko wezbrania na 12%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2023-09-19,jesien,niskie,0.091,cos_doy,↓,0.091,cos_doy – model ocenia ryzyko wezbrania na 9%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-09-20,jesien,niskie,0.065,cos_doy,↓,0.065,cos_doy – model ocenia ryzyko wezbrania na 6%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-09-21,jesien,niskie,0.03,cos_doy,↓,0.03,cos_doy – model ocenia ryzyko wezbrania na 3%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-09-22,jesien,niskie,0.084,cos_doy,↑,0.084,cos_doy – model ocenia ryzyko wezbrania na 8%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-09-23,jesien,niskie,0.231,cos_doy,↑,0.231,cos_doy – model ocenia ryzyko wezbrania na 23%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 23%.,0,0,0,0
2023-09-24,jesien,niskie,0.289,cos_doy,↑,0.289,cos_doy – model ocenia ryzyko wezbrania na 29%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 29%.,0,0,0,0
2023-09-25,jesien,niskie,0.077,cos_doy,↓,0.077,cos_doy – model ocenia ryzyko wezbrania na 8%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-09-26,jesien,niskie,0.051,cos_doy,↓,0.051,cos_doy – model ocenia ryzyko wezbrania na 5%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-09-27,jesien,niskie,0.017,cos_doy,↓,0.017,cos_doy – model ocenia ryzyko wezbrania na 2%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-09-28,jesien,niskie,0.03,cos_doy,↑,0.03,cos_doy – model ocenia ryzyko wezbrania na 3%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-09-29,jesien,niskie,0.087,cos_doy,↑,0.087,cos_doy – model ocenia ryzyko wezbrania na 9%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-09-30,jesien,niskie,0.138,cos_doy,↑,0.138,cos_doy – model ocenia ryzyko wezbrania na 14%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2023-10-01,jesien,niskie,0.058,cos_doy,↓,0.058,cos_doy – model ocenia ryzyko wezbrania na 6%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-10-02,jesien,niskie,0.046,cos_doy,↓,0.046,cos_doy – model ocenia ryzyko wezbrania na 5%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-10-03,jesien,niskie,0.486,cos_doy,↑,0.486,cos_doy – model ocenia ryzyko wezbrania na 49%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 49%.,1,1,1,1
2023-10-04,jesien,średnie,0.501,cos_doy,↑,0.501,cos_doy – model ocenia ryzyko wezbrania na 50%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 50%.,1,1,1,1
2023-10-05,jesien,średnie,0.582,cos_doy,↑,0.582,cos_doy – model ocenia ryzyko wezbrania na 58%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 58%.,1,1,1,1
2023-10-06,jesien,średnie,0.595,cos_doy,↑,0.595,cos_doy – model ocenia ryzyko wezbrania na 60%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 60%.,1,1,1,1
2023-10-07,jesien,średnie,0.571,cos_doy,↓,0.571,cos_doy – model ocenia ryzyko wezbrania na 57%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 57%.,1,1,1,1
2023-10-08,jesien,średnie,0.608,cos_doy,↑,0.608,cos_doy – model ocenia ryzyko wezbrania na 61%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 61%.,1,1,1,1
2023-10-09,jesien,niskie,0.455,cos_doy,↓,0.455,cos_doy – model ocenia ryzyko wezbrania na 46%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 46%.,1,1,1,1
2023-10-10,jesien,niskie,0.229,cos_doy,↓,0.229,cos_doy – model ocenia ryzyko wezbrania na 23%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 23%.,0,0,0,0
2023-10-11,jesien,niskie,0.367,cos_doy,↑,0.367,cos_doy – model ocenia ryzyko wezbrania na 37%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 37%.,0,0,0,0
2023-10-12,jesien,niskie,0.468,cos_doy,↑,0.468,cos_doy – model ocenia ryzyko wezbrania na 47%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 47%.,0,0,0,0
2023-10-13,jesien,średnie,0.582,cos_doy,↑,0.582,cos_doy – model ocenia ryzyko wezbrania na 58%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 58%.,1,1,0,1
2023-10-14,jesien,wysokie,0.651,cos_doy,↑,0.651,cos_doy – model ocenia ryzyko wezbrania na 65%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 65%.,1,1,1,1
2023-10-15,jesien,wysokie,0.667,cos_doy,↑,0.667,cos_doy – model ocenia ryzyko wezbrania na 67%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 67%.,1,1,1,1
2023-10-16,jesien,wysokie,0.764,cos_doy,↑,0.764,cos_doy – model ocenia ryzyko wezbrania na 76%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 76%.,1,1,1,1
2023-10-17,jesien,wysokie,0.678,cos_doy,↓,0.678,cos_doy – model ocenia ryzyko wezbrania na 68%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 68%.,1,1,1,1
2023-10-18,jesien,niskie,0.473,cos_doy,↓,0.473,cos_doy – model ocenia ryzyko wezbrania na 47%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 47%.,1,1,1,1
2023-10-19,jesien,średnie,0.633,cos_doy,↑,0.633,cos_doy – model ocenia ryzyko wezbrania na 63%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 63%.,1,1,1,1
2023-10-20,jesien,wysokie,0.683,cos_doy,↑,0.683,cos_doy – model ocenia ryzyko wezbrania na 68%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 68%.,1,1,1,1
2023-10-21,jesien,wysokie,0.744,cos_doy,↑,0.744,cos_doy – model ocenia ryzyko wezbrania na 74%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 74%.,1,1,1,1
2023-10-22,jesien,niskie,0.434,cos_doy,↓,0.434,cos_doy – model ocenia ryzyko wezbrania na 43%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 43%.,0,0,0,0
2023-10-23,jesien,niskie,0.319,cos_doy,↓,0.319,cos_doy – model ocenia ryzyko wezbrania na 32%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 32%.,0,0,0,0
2023-10-24,jesien,niskie,0.221,cos_doy,↓,0.221,cos_doy – model ocenia ryzyko wezbrania na 22%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 22%.,0,0,0,0
2023-10-25,jesien,niskie,0.467,cos_doy,↑,0.467,cos_doy – model ocenia ryzyko wezbrania na 47%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 47%.,0,0,0,0
2023-10-26,jesien,niskie,0.468,cos_doy,↑,0.468,cos_doy – model ocenia ryzyko wezbrania na 47%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 47%.,0,0,0,0
2023-10-27,jesien,niskie,0.484,cos_doy,↑,0.484,cos_doy – model ocenia ryzyko wezbrania na 48%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 48%.,0,0,0,0
2023-10-28,jesien,wysokie,0.762,cos_doy,↑,0.762,cos_doy – model ocenia ryzyko wezbrania na 76%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 76%.,0,0,0,0
2023-10-29,jesien,wysokie,0.66,cos_doy,↓,0.66,cos_doy – model ocenia ryzyko wezbrania na 66%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 66%.,0,0,0,0
2023-10-30,jesien,niskie,0.462,cos_doy,↓,0.462,cos_doy – model ocenia ryzyko wezbrania na 46%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 46%.,0,0,0,0
2023-10-31,jesien,średnie,0.564,cos_doy,↑,0.564,cos_doy – model ocenia ryzyko wezbrania na 56%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 56%.,0,0,0,0
2023-11-01,jesien,wysokie,0.664,cos_doy,↑,0.664,cos_doy – model ocenia ryzyko wezbrania na 66%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 66%.,0,0,0,0
2023-11-02,jesien,średnie,0.569,cos_doy,↓,0.569,cos_doy – model ocenia ryzyko wezbrania na 57%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 57%.,0,0,0,0
2023-11-03,jesien,średnie,0.584,cos_doy,↑,0.584,cos_doy – model ocenia ryzyko wezbrania na 58%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 58%.,0,0,0,0
2023-11-04,jesien,wysokie,0.671,cos_doy,↑,0.671,cos_doy – model ocenia ryzyko wezbrania na 67%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 67%.,0,0,0,0
2023-11-05,jesien,średnie,0.535,cos_doy,↓,0.535,cos_doy – model ocenia ryzyko wezbrania na 53%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 53%.,0,0,0,0
2023-11-06,jesien,wysokie,0.652,cos_doy,↑,0.652,cos_doy – model ocenia ryzyko wezbrania na 65%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 65%.,0,0,0,0
2023-11-07,jesien,niskie,0.401,cos_doy,↓,0.401,cos_doy – model ocenia ryzyko wezbrania na 40%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 40%.,0,0,0,0
2023-11-08,jesien,niskie,0.246,cos_doy,↓,0.246,cos_doy – model ocenia ryzyko wezbrania na 25%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 25%.,0,0,0,0
2023-11-09,jesien,niskie,0.405,cos_doy,↑,0.405,cos_doy – model ocenia ryzyko wezbrania na 41%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 41%.,0,0,0,0
2023-11-10,jesien,niskie,0.273,cos_doy,↓,0.273,cos_doy – model ocenia ryzyko wezbrania na 27%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 27%.,0,0,0,0
2023-11-11,jesien,niskie,0.214,cos_doy,↓,0.214,cos_doy – model ocenia ryzyko wezbrania na 21%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 21%.,0,0,0,0
2023-11-12,jesien,niskie,0.254,cos_doy,↑,0.254,cos_doy – model ocenia ryzyko wezbrania na 25%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 25%.,0,0,0,0
2023-11-13,jesien,niskie,0.258,cos_doy,↑,0.258,cos_doy – model ocenia ryzyko wezbrania na 26%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 26%.,0,0,0,0
2023-11-14,jesien,średnie,0.617,cos_doy,↑,0.617,cos_doy – model ocenia ryzyko wezbrania na 62%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 62%.,0,0,0,0
2023-11-15,jesien,wysokie,0.852,cos_doy,↑,0.852,cos_doy – model ocenia ryzyko wezbrania na 85%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 85%.,0,1,0,0
2023-11-16,jesien,wysokie,0.763,cos_doy,↓,0.763,cos_doy – model ocenia ryzyko wezbrania na 76%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 76%.,0,0,0,0
2023-11-17,jesien,wysokie,0.744,cos_doy,↓,0.744,cos_doy – model ocenia ryzyko wezbrania na 74%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 74%.,0,0,0,0
2023-11-18,jesien,średnie,0.553,cos_doy,↓,0.553,cos_doy – model ocenia ryzyko wezbrania na 55%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 55%.,0,0,0,0
2023-11-19,jesien,niskie,0.49,cos_doy,↓,0.49,cos_doy – model ocenia ryzyko wezbrania na 49%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 49%.,0,0,0,0
2023-11-20,jesien,niskie,0.194,cos_doy,↓,0.194,cos_doy – model ocenia ryzyko wezbrania na 19%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 19%.,0,0,0,0
2023-11-21,jesien,średnie,0.534,cos_doy,↑,0.534,cos_doy – model ocenia ryzyko wezbrania na 53%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 53%.,0,0,0,0
2023-11-22,jesien,niskie,0.365,cos_doy,↓,0.365,cos_doy – model ocenia ryzyko wezbrania na 37%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 37%.,0,0,0,0
2023-11-23,jesien,wysokie,0.688,cos_doy,↑,0.688,cos_doy – model ocenia ryzyko wezbrania na 69%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 69%.,0,0,0,0
2023-11-24,jesien,wysokie,0.684,cos_doy,↓,0.684,cos_doy – model ocenia ryzyko wezbrania na 68%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 68%.,0,0,0,0
2023-11-25,jesien,wysokie,0.921,cos_doy,↑,0.921,cos_doy – model ocenia ryzyko wezbrania na 92%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 92%.,1,1,1,1
2023-11-26,jesien,wysokie,0.846,cos_doy,↓,0.846,cos_doy – model ocenia ryzyko wezbrania na 85%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 85%.,1,1,1,1
2023-11-27,jesien,wysokie,0.667,cos_doy,↓,0.667,cos_doy – model ocenia ryzyko wezbrania na 67%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 67%.,0,0,0,0
2023-11-28,jesien,średnie,0.595,cos_doy,↓,0.595,cos_doy – model ocenia ryzyko wezbrania na 60%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 60%.,0,0,0,0
2023-11-29,jesien,niskie,0.281,cos_doy,↓,0.281,cos_doy – model ocenia ryzyko wezbrania na 28%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 28%.,0,0,0,0
2023-11-30,jesien,niskie,0.165,cos_doy,↓,0.165,cos_doy – model ocenia ryzyko wezbrania na 16%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 16%.,0,0,0,0
2023-12-01,zima,niskie,0.138,cos_doy,↓,0.138,cos_doy – model ocenia ryzyko wezbrania na 14%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2023-12-02,zima,niskie,0.495,cos_doy,↑,0.495,cos_doy – model ocenia ryzyko wezbrania na 49%. Kierunek wpływu: ↑. Pewność (prawdopodobieństwo z RF): 49%.,0,0,0,0
2023-12-03,zima,niskie,0.435,cos_doy,↓,0.435,cos_doy – model ocenia ryzyko wezbrania na 44%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 44%.,0,0,0,0
2023-12-04,zima,niskie,0.204,cos_doy,↓,0.204,cos_doy – model ocenia ryzyko wezbrania na 20%. Kierunek wpływu: ↓. Pewność (prawdopodobieństwo z RF): 20%.,0,0,0,0
